KL,_Episode,_std_obs,PolicyEntropy,_max_obs,Beta,_std_adv,_MeanReward,_mean_adv,_max_adv,_mean_obs,_max_discrew,PolicyLoss,_std_discrew,_mean_discrew,_lr_multiplier,_mean_act,Steps,_min_obs,_min_discrew,_min_adv,ExplainedVarNew,ValFuncLoss,ExplainedVarOld,_max_act,_min_act,_std_act
0.0011567868,1000,0.03394981778131803,5.2919817,0.9277882784833082,0.4881696428571429,0.9999770006384548,254.98451154076542,-3.699539138353922e-17,5.37257902182395,0.06723419697976876,0.9465049967834072,-0.0017788943,0.07355597964588319,0.6024918957178405,7.59375,0.40344825,3073,-0.9700727253739565,-0.057535800485900596,-6.751626567551793,0.7482312627270324,0.018520334347503473,0.6610423387875074,3.079451,-2.410753,0.41705427
0.0010117901,1020,0.029597944892530384,5.2887955,0.9095206800297604,0.32544642857142864,0.9999716965202966,308.72430425064454,-2.988612979011988e-17,6.9955136260181146,0.07153155140756438,0.9782429094473664,-0.0015722848,0.05926892520208444,0.6935620101871252,7.59375,0.42217657,3804,-1.0597524426206628,0.01220977343937296,-2.195864624489982,0.8953827057866487,0.006987072605275552,0.7163887401585249,3.2015924,-2.083641,0.39669764
0.0010815952,1040,0.03594039200032953,5.2851324,0.9822850224252649,0.21696428571428575,0.9999718392705657,267.3476043346735,1.753344196817027e-17,4.994208356390137,0.06333339306503577,1.0146704735250127,-0.0019333141,0.07172634938949235,0.6260864981985536,7.59375,0.39760312,3242,-1.2316205579758388,-0.07888965821947243,-6.794325535324211,0.8457944236241146,0.011222555078214317,0.8272046340487575,3.0605724,-2.237314,0.42041025
0.0010507299,1060,0.032054110626728395,5.281639,0.8928354111827879,0.14464285714285716,0.9999444662257035,288.0083216492229,4.199425152246455e-18,14.722209280843213,0.06579100274655147,0.9823591145222036,-0.002497344,0.05903344894494013,0.6653571704263433,7.59375,0.40390208,3384,-0.9466321640303843,0.012946472925665442,-4.22719407826435,0.9508324774882742,0.002933078998492781,0.9534620740136945,2.8102636,-2.4424655,0.4076483
0.0011996323,1080,0.034046885315177806,5.2785215,0.881859892915799,0.09642857142857143,0.9999727773985468,259.38684960288276,7.195369476051648e-17,2.531484488922456,0.05870530187913885,0.9583074112433412,-0.004150103,0.07540099525487522,0.6208071248535233,7.59375,0.39346156,3160,-1.2266427833348406,-0.06671727325113355,-9.293016995409522,0.7926292746653999,0.016101449922232006,0.7735631936533852,2.9180458,-2.2901573,0.41143104
0.00097181485,1100,0.036515124132257507,5.2754364,0.906837302041134,0.0642857142857143,0.9999677111108249,276.3653500747992,-1.6983393743892444e-17,7.207514443448299,0.05804428157858629,0.9720926435912498,-0.0004974081,0.07361998605577291,0.6333670269927606,7.59375,0.38412002,3347,-1.4832858739021264,-0.0684838503986967,-6.067000426088503,0.8391659502356714,0.011890789434645716,0.8185389496977572,2.74325,-2.3837142,0.42369437
0.0009032654,1120,0.03247349862187997,5.273123,0.8954889241190439,0.042857142857142864,0.9999573547861589,283.75881824568995,1.957418004848761e-17,8.445054682002844,0.05938998203997661,0.977923327569353,-0.0020025186,0.060548832076241614,0.6597410951610684,7.59375,0.39679137,3267,-0.8578930117810684,0.012868876086326595,-2.1922720389843224,0.9684725526890035,0.0019555796974585096,0.9308027925467637,3.048302,-2.6509485,0.40998343
0.0008840061,1140,0.03536503548515498,5.271192,0.9032317582026776,0.028571428571428577,0.9999629123828074,259.3337586642584,0.0,5.694337117939041,0.052974421286106174,0.9299200385297263,-0.001533684,0.07258265488179513,0.5997731425324083,11.390625,0.38895702,3041,-1.1407087893379977,-0.06837079345661909,-6.606729161232767,0.8647648258257837,0.010092851780348012,0.8328139426353671,2.7221265,-2.8722866,0.41427052
0.0023211148,1160,0.03354292195514359,5.267545,0.9094426776963613,0.028571428571428577,0.9999521134640291,300.590394062535,2.7895676670334836e-17,7.208674391815387,0.055132948506064525,0.9506719872243791,-0.0054370156,0.05960722906198302,0.6781029677680864,11.390625,0.40576565,3566,-1.0447154946294221,0.00872064332172786,-2.673796580701802,0.9595675746140403,0.0027131260930715714,0.9397485807366751,2.9795637,-2.187414,0.419059
0.002438265,1180,0.036565553618432126,5.263558,0.9175573000295993,0.028571428571428577,0.9999422270698394,288.63780343418654,-8.364246448029431e-18,11.66001131063014,0.050608597262909366,0.9295903469468646,-0.0035093385,0.06085775447242776,0.6591942053691947,11.390625,0.39500305,3398,-1.4727078885621052,0.0040802763414146005,-2.9410546045527064,0.9832548536893186,0.0011403490250003411,0.9627969675155448,2.7693727,-2.209009,0.4256617
0.0024980954,1200,0.03753673068144745,5.260109,0.9238896414760227,0.028571428571428577,0.9999592999507306,285.9379817204949,1.6130368575711695e-17,12.161924759898886,0.04769657311549028,0.9532227612914371,-0.0034447159,0.07413085521387693,0.63605618168009,11.390625,0.39225084,3524,-1.1242257906897373,-0.0774243546311312,-8.057142972982128,0.8936953086432982,0.007880616504114642,0.85335892718927,2.9978685,-2.1850622,0.4373081
0.002249796,1220,0.039656608814430325,5.256568,0.9299415973380483,0.028571428571428577,0.9999580333819361,268.86636213305314,8.837596215921644e-18,5.802707693579495,0.04367911529314939,0.9670882621011723,-0.0016405678,0.07278458998242614,0.6093635474374014,11.390625,0.38615158,3216,-1.754064414473722,-0.04287730335824347,-7.793081610793383,0.8879569046210349,0.008278451640945051,0.8772443985422698,2.8771272,-2.6210978,0.43963692
0.0017313921,1240,0.03955668309198826,5.251177,0.9352663701993988,0.028571428571428577,0.9999445099991847,283.47546572487533,1.703939414292806e-17,9.120855048190348,0.04339645175154245,0.9528983450138238,-0.002170004,0.06419937246768696,0.6474547264841646,11.390625,0.39389363,3336,-1.632010240707725,-0.002585395191970222,-4.248575128298234,0.9563123739249907,0.0030344951848787507,0.9474033126901567,2.9803965,-2.3789454,0.4409308
0.0015729419,1260,0.0390685720082597,5.2474346,0.9407343309821741,0.028571428571428577,0.999958460509991,279.1530235299997,-8.43874983088005e-18,11.147547229660653,0.039332861394304065,0.9581351888757155,-0.0018033588,0.0770523254787685,0.624281500413186,11.390625,0.39147702,3368,-1.5274656647561744,-0.07764657407595969,-7.420919682213114,0.9149618162086446,0.006555905279296839,0.8942457508072154,3.587251,-2.4344547,0.44524455
0.0016213454,1280,0.04011326731100565,5.243884,0.9467579238082743,0.028571428571428577,0.9999436794329547,285.9604289153928,2.551320415655656e-17,8.511202632135936,0.04037963000423275,0.9561328504264293,-0.0027411191,0.06436711130113487,0.651391043581113,11.390625,0.39460483,3342,-1.4860718877088344,0.004236676559532006,-2.752542259996397,0.958341283779052,0.0026892530970287834,0.9575653584571157,3.38402,-2.3784523,0.44806883
0.0014947439,1300,0.04064440372119396,5.240304,0.9526596441138129,0.02857142857142857,0.9999537816335946,286.3210088629502,-1.697325137677158e-17,10.825911907790479,0.03949677202686926,0.9787575535047528,-0.0027053973,0.06441180739868023,0.6556286932170595,11.390625,0.3915303,3349,-1.183939200276429,0.005663525985202032,-2.9611678859680146,0.9736878107269008,0.001738384125249555,0.929653806889453,2.870084,-2.5943513,0.45805028
0.0016982892,1320,0.041170314405748615,5.2371616,0.9580714052692519,0.02857142857142857,0.9999197937125194,287.6271739713454,3.3675011173464466e-17,9.255761697946616,0.03725712054924015,0.9641664745223468,-0.004491315,0.06468736415381056,0.6537106362286063,11.390625,0.39197883,3376,-1.4393525751162768,0.004916590064048034,-3.37942799054278,0.979172790424418,0.0013952563889022404,0.9765156777791877,2.9489186,-2.9311068,0.45761147
0.0015976239,1340,0.042168806583212974,5.234634,0.9636967466759976,0.02857142857142857,0.9999086794178226,284.7802069650148,-3.4787894039662185e-17,3.9368574753104952,0.03629113388091783,0.9577447603067674,-0.0031695212,0.06427272745515372,0.6556875785317099,11.390625,0.38354126,3268,-1.2597275894854592,0.008158023358345213,-2.746878587162877,0.9873523692172822,0.000847715441052469,0.9858956824977674,3.0972009,-2.907762,0.46788073
0.0014140496,1360,0.04219317499414101,5.2316065,0.9684166549201719,0.02857142857142857,0.999901273735723,277.811871177268,-8.965838937035965e-18,3.5316478274564447,0.03685176700086905,0.9301785057082809,-0.0024933529,0.06229487351186579,0.6418653866447648,11.390625,0.3842355,3170,-1.2045102029783787,0.008837248572515184,-3.575732587385745,0.9845165227027494,0.001005311227326641,0.9842108768177877,2.7934532,-2.8400772,0.46818033
0.0015855887,1380,0.041650615966100396,5.229622,0.9726477130427726,0.02857142857142857,0.9998969480983432,287.23522896838284,1.711120375099579e-17,3.6339579208560466,0.036053298625863824,0.9491480450843025,-0.004204739,0.06330232229993962,0.6558759270496652,11.390625,0.3838883,3322,-1.093172436345731,0.007235436055822022,-4.129837919851472,0.9857389142009675,0.000908833536107088,0.9854008845604979,2.7508278,-2.8989983,0.46616396
0.0013866302,1400,0.03803704027822977,5.227702,0.9771614255861242,0.02857142857142857,0.9998977477376333,300.2969958523487,6.52997344753682e-17,3.0883397533935733,0.04034100821649668,0.956437592095882,-0.0032234075,0.06399154957622295,0.6811227241881967,11.390625,0.40915427,3482,-1.0100286508827576,0.00847513448790179,-3.2966200412214177,0.9868417858568286,0.0008443948376567174,0.9861424225649542,3.145671,-2.726195,0.4737042
0.0014234792,1420,0.039514363640782334,5.22585,0.9832712891114107,0.02857142857142857,0.9998955205038941,307.42190297065093,5.886849509197184e-18,3.767358868230966,0.038062578108847514,0.9623003353601461,-0.0034608056,0.06354499542139196,0.6903356847504054,11.390625,0.4014305,3621,-1.1116490407081547,0.010149262948585392,-4.016740354980548,0.9865030931604479,0.0008617436901311661,0.9862367810271402,3.2336268,-2.7845721,0.48263386
0.0014395738,1440,0.04060835560311719,5.2229857,0.9891620608131515,0.02857142857142857,0.9999045182960183,297.4653604469123,4.1370756085013113e-17,3.0502254980762564,0.03683851828159765,0.96332009860696,-0.003000649,0.06534940159259806,0.677373561436163,11.390625,0.39784044,3435,-0.9795788714153972,0.007385699857418783,-4.910020012727332,0.9816803051616361,0.0011971966033297104,0.9812088039699675,3.3283887,-2.8315554,0.4790844
0.0016098383,1460,0.03944866548252375,5.221789,0.9940349531348325,0.02857142857142857,0.9998962416081913,301.74507634457694,-1.6278184095305847e-17,8.465515287913284,0.038889471189827655,0.9670266715626094,-0.0037264975,0.06428140154501424,0.6872540008005713,11.390625,0.39863,3492,-0.8994711972524038,0.009700280998974915,-4.474410048893086,0.9864227448232682,0.0008776571430967054,0.9858071175050891,3.057928,-2.7286348,0.4888834
0.0021286202,1480,0.043416296944630145,5.220415,0.9994363339232806,0.02857142857142857,0.9999070025465692,284.9940721447075,-1.7824841285922864e-17,2.613918554990311,0.03496008909089288,0.9746051806908066,-0.0053574974,0.06547835433695036,0.662838463083863,11.390625,0.37862793,3189,-1.0508865428462455,0.008429696208609663,-5.003091503001565,0.9820560695954358,0.0011778062005212697,0.981797466615576,3.196992,-2.8194237,0.50574523
0.0023737415,1500,0.03887222417913588,5.218767,1.0035759440131018,0.02857142857142857,0.9998946574698042,311.3611588839047,3.165001050156348e-17,4.059313593632669,0.03761287931628949,0.9620813729159547,-0.006406712,0.06564755971576258,0.7011905484899463,11.390625,0.40101153,3592,-0.9691730885422944,0.007905518761763344,-4.368583888609137,0.984637145029704,0.0010205670711472376,0.9842327400519453,3.0163188,-2.9836671,0.4863231
0.00259364,1520,0.04039569115439013,5.2166424,1.0089457226048095,0.02857142857142857,0.9998956333680158,296.47954168297696,0.0,3.9742739023869174,0.0360659537637741,0.9890458814925579,-0.0057686274,0.06590789067678415,0.6814530276432753,11.390625,0.3901649,3366,-0.9180317940952609,0.009997137263917715,-3.44713271991044,0.9857338238179282,0.0010024035464954047,0.9856542340471443,3.1264715,-2.676248,0.49695697
0.002948619,1540,0.040575456266297376,5.213702,1.0339537577132225,0.02857142857142857,0.9998999858507628,304.80994911757296,-2.8552233928362235e-17,5.084046730912416,0.034506037247992734,0.9819251470721356,-0.0062884158,0.06597216325217514,0.6933604492885445,11.390625,0.38911974,3484,-1.0457497604983523,0.009557394893558327,-3.366825927332271,0.9833612865874417,0.0010998947910967915,0.9827589635626175,3.1617484,-2.7269897,0.51424915
0.0034113692,1560,0.03846327537968906,5.2101707,1.0184837907320214,0.02857142857142857,0.9998928380760527,315.8232437948287,7.842635052539737e-18,4.407868049631806,0.03894604514836875,0.9909578765059325,-0.0060698106,0.0665732910690835,0.7156667389399249,11.390625,0.39664713,3624,-0.9297972143174406,0.013944188277933442,-4.208637874742995,0.9881137392612229,0.00079627464479788,0.9872123802116446,2.993218,-2.8348942,0.5015968
0.004677917,1580,0.03898459532812257,5.2078047,1.023342003612254,0.02857142857142857,0.9999061937497454,327.3415900958317,-9.099800244526363e-17,6.834442977472858,0.036798701185315134,1.0286335227638956,-0.010192792,0.06849272361450397,0.7330388262871398,11.390625,0.4009584,3748,-1.3468805592922881,0.012515001312595751,-3.636327225314955,0.9801533268778432,0.0013800268223996028,0.9795793681384856,3.0021996,-2.9325366,0.5029521
0.0045724586,1600,0.03878601387594325,5.2059555,1.0281589646273774,0.02857142857142857,0.9999592389435533,321.20535687141916,0.0,5.091588376362714,0.03439651778039302,1.0334387585989468,-0.0037897495,0.08552496090645281,0.6996353257164628,11.390625,0.409648,3870,-1.0820667205694896,-0.09081776802798594,-8.122781544990087,0.9247581012391777,0.006472439717089779,0.8365867670617172,3.1601944,-2.8479612,0.50797945
0.0049244156,1620,0.039765513644383625,5.2051783,1.03399227126508,0.02857142857142857,0.9999676320902944,335.0260843149844,0.0,8.411834025274246,0.03612568123035596,1.020016380791437,-0.0050926567,0.08688186262127576,0.7271483083599355,11.390625,0.40674147,4042,-1.2738158960533945,-0.100929230441492,-5.744893467214687,0.9009761525144723,0.008651549556178875,0.8833692302486394,3.298121,-3.1442785,0.5140702
0.0053482526,1640,0.04040381623607715,5.2034564,1.0396223953877894,0.02857142857142857,0.9999482697400541,345.7868934425044,4.360272477177807e-17,12.355228744193983,0.03493647050237966,1.0210049997408388,-0.0059497934,0.07272689620578432,0.7668919801481906,11.390625,0.39122435,3911,-1.5512663346381237,0.013787184181845767,-3.008075159463229,0.9713315786502004,0.0021814292273836153,0.9591882712778926,3.169254,-2.798901,0.5165579
0.005519949,1660,0.040587809561909355,5.2024918,1.0447044139129333,0.02857142857142857,0.9999645028717341,344.80886216979366,0.0,5.439833319955404,0.03484296457428597,1.0385005339028643,-0.0048079314,0.08589353824824368,0.755003195945761,11.390625,0.40504485,4057,-1.3894713403121546,-0.027326440025270026,-8.169685694398298,0.8827708079939085,0.010181470061781434,0.8753674113750437,3.259712,-2.82053,0.5128986
0.0061061205,1680,0.04208624074741634,5.200743,1.0499102749132025,0.04285714285714286,0.9999314232093468,354.8006941062668,0.0,5.327046651745933,0.03509339338601052,1.043222279370068,-0.005399143,0.07500202148057826,0.7855678597362528,11.390625,0.38998947,3946,-1.6844421528468247,0.013533698093554761,-5.218624619070586,0.9761208217607391,0.0022987435172083176,0.9742557521733003,3.3116636,-3.6238792,0.52844375
0.0063094646,1700,0.043410550836938164,5.1992607,1.0601693904124236,0.06428571428571428,0.9999508595598915,369.16526776883256,-2.079130170475787e-17,10.613706309592786,0.036199991435963925,1.1183348974678655,-0.0077184723,0.0782929742369644,0.8138271027094057,11.390625,0.39125562,4101,-1.6829404150695326,0.013104113002479083,-5.1307433565494645,0.9768833769604737,0.003034332372362519,0.9416681424014063,3.2494326,-3.5938582,0.53455406
0.0068322774,1720,0.0398631154300573,5.1976647,1.0597916422860927,0.09642857142857142,0.9999167122161032,393.9542200916716,-6.36544444129989e-17,5.048453190903219,0.03630484330581817,1.092165900903096,-0.0053063375,0.07721663502169353,0.8396175128612334,11.390625,0.42133296,4465,-1.7206246465823094,0.014353070071724958,-8.633633734894534,0.9788167985324199,0.0020450343620208953,0.976455869119009,3.2108154,-3.0010815,0.50585276
0.005795556,1740,0.04528739866420227,5.194265,1.0661147148167878,0.09642857142857142,0.9999326561557873,367.7115861081012,-4.3019741822004045e-17,3.803019651866464,0.034504574241414336,1.0972269538114368,-0.0002680506,0.0824528978117655,0.8143894553726989,11.390625,0.39058584,3964,-1.6618244959795132,0.011273690685556148,-7.753176537441469,0.9745984863811042,0.002428548037919083,0.9735321450183967,3.2169116,-3.0057988,0.5296729
0.008366261,1760,0.04616811731740007,5.190317,1.0710987124449989,0.14464285714285713,0.9999386418347198,377.7562909593205,-2.485035798311617e-17,3.7278669947439695,0.033588403856531376,1.141700042782365,-0.009845959,0.0871405830906593,0.832060004237403,11.390625,0.39503795,4003,-1.6273340640530725,0.013836008235859584,-5.825728931905582,0.9597900825281668,0.003998082722330995,0.9579286491144753,3.5932817,-3.021446,0.5279448
0.008778643,1780,0.04432581602241808,5.1867013,1.0763253183936423,0.2169642857142857,0.9999782276774873,374.4387646995998,-2.6086929261499778e-17,3.9441790173393945,0.030610226637417498,1.1577609069394261,-0.004650426,0.12939260352427623,0.7864777208892308,11.390625,0.42775106,4358,-1.6071282788403087,-0.10555396181192972,-7.085854873997812,0.86704598216371,0.017913492904409183,0.6595184114764959,3.2379737,-3.098908,0.525255
0.009404568,1800,0.042789746841918615,5.183829,1.0825686055469579,0.3254464285714285,0.9999612539707955,430.4416176784338,0.0,6.450125689413911,0.033747236030614566,1.1911950173690495,-0.0019831976,0.09084913170630778,0.8959197600563596,11.390625,0.4293112,4759,-1.5647922298882464,0.01228776435741323,-2.475110813204877,0.9455221015806772,0.005744218826354202,0.9372052297697089,3.3814187,-3.2838225,0.52394456
0.008119211,1820,0.0448821865396559,5.181223,1.0896346493337128,0.4881696428571428,0.9999692643531916,393.4436928042756,-6.154549465223908e-18,6.570225427207704,0.028311422454592058,1.1850517153204636,0.0012351095,0.13789483620310564,0.804186595365973,11.390625,0.43759644,4618,-1.5062420451572696,-0.10880992840225756,-11.0491724761684,0.9251311227535872,0.0103240321257644,0.9054109414587995,3.54394,-3.1763737,0.53677523
0.0086258305,1840,0.04224805780591369,5.1786957,1.096661030268086,0.7322544642857143,0.9999695203605059,405.5116111271414,-3.2620910239403597e-17,7.050843669089379,0.029582961612999295,1.1838967044387745,-3.4514145e-05,0.13304357022713797,0.8210876963299532,11.390625,0.4523453,4792,-1.5066733737898093,-0.08587299517728761,-6.428350679225768,0.9108029861491818,0.013124433899949047,0.9054561949662727,3.420521,-3.3585122,0.53809404
0.0088056335,1860,0.04454401468826225,5.1771426,1.104002556007845,1.0983816964285715,0.9999678682566457,406.8454620182783,0.0,9.039609742048428,0.027333673503706277,1.1549410979196066,0.0013300113,0.11762712107164691,0.842306380975632,11.390625,0.4377794,4623,-1.4130507110034005,-0.08077890693223352,-5.822850272030804,0.9094112079929021,0.01086338511560025,0.918336556090924,3.5460029,-3.4245522,0.5646568
0.0077686766,1880,0.04670788487664649,5.176506,1.1107349256480454,1.6475725446428573,0.999970174941026,433.74710658280446,-4.8223473052647306e-17,15.208447356067431,0.028622633907745384,1.1798617890342458,0.005749037,0.09926284732739557,0.9026834567433324,11.390625,0.41640136,4715,-1.352692016094543,0.013473371382362783,-3.3683051090612413,0.9615691239010973,0.004271162502969649,0.9046828988321823,3.7832406,-3.4908504,0.5973703
0.007998268,1900,0.045559969763292255,5.1769285,1.1172715632194665,2.471358816964286,0.9999675810122906,425.0405606219794,5.873467540897708e-18,11.960312369862333,0.025330463943799994,1.212723433990277,0.008966554,0.12390545190904782,0.864442720781852,11.390625,0.43294373,4839,-1.6260178748904826,-0.10187720754314107,-6.964661081631654,0.9285653715927134,0.00886181671939547,0.9155323680365923,3.7676234,-4.2905245,0.618673
0.011067565,1920,0.04796045172098128,5.176373,1.124281465489278,3.707038225446429,0.9999586113292008,408.2666095589643,-1.26122517996024e-17,8.40908231492878,0.022462484071255787,1.2095051958683811,0.022514276,0.12651114243674175,0.8520205761781104,11.390625,0.40979686,4507,-1.291157502996407,-0.08673608772883584,-9.50347234065183,0.9554859063846727,0.005762465770288705,0.9501289745298793,3.642847,-3.7678714,0.6541216
0.010866064,1940,0.04667645229458033,5.1753902,1.1301761039050184,5.560557338169644,0.9999595952616412,447.7281762767575,1.1624421034930065e-17,9.664021259670376,0.022822673397861894,1.2127205251408513,0.037919793,0.10029285891874343,0.9157506444845952,11.390625,0.4147709,4890,-1.233467161418513,0.008747693436831643,-3.9713727923570747,0.9633593612998844,0.003819257661351019,0.9465097616091385,3.580224,-4.3108253,0.67081046
0.01315782,1960,0.05142745671472672,5.1747136,1.1367097028110669,8.340836007254465,0.9999712139141367,402.7281057851227,-1.8682105234709032e-17,6.77388288079284,0.016733416500766162,1.2472746639417769,0.06937594,0.15315244976057027,0.8283406501415536,11.390625,0.4098497,4564,-1.5699759453262725,-0.14770861890418593,-8.565752801722963,0.8856224327477852,0.017799545911177047,0.8969439804519967,3.3501358,-4.1683216,0.7256348
0.011935193,1980,0.05065480777387707,5.173797,1.142207745869096,12.511254010881697,0.9999672094198332,440.5697155464633,2.7375362251031256e-17,15.822028313423361,0.01757624842656989,1.2127139496284083,0.09943584,0.10681873349266405,0.9129287136009272,11.390625,0.3892651,4672,-1.1985271550831456,0.012415942184661403,-4.020805787761978,0.9485353267894189,0.005569093334553777,0.9429260993475712,3.883135,-4.2048674,0.73756146
0.013423983,2000,0.04977492191558589,5.172991,1.1476681581024804,18.766881016322543,0.999953012115472,445.6361115107126,-2.3754040476727128e-17,10.18393126094672,0.015405846721942326,1.228832714585703,0.16355605,0.10603726917265413,0.9145765681828248,11.390625,0.39345652,4786,-1.3404284842602117,0.010749269721272511,-3.7709356487594996,0.9820080744527354,0.0019287193505608034,0.9569301149955928,3.4369323,-4.281456,0.7629645
