Steps,_std_act,ExplainedVarNew,_mean_discrew,_min_obs,KL,ExplainedVarOld,Beta,_std_discrew,ValFuncLoss,_mean_adv,_Episode,_std_obs,_std_adv,_lr_multiplier,_mean_act,PolicyLoss,_max_obs,_max_adv,_min_act,_mean_obs,_max_act,_max_discrew,_min_adv,PolicyEntropy,_MeanReward,_min_discrew
3555,0.36202917,0.865264619635786,0.5125232604656728,-1.5404541373145726,0.0024408428,0.48383316126725917,1.5,0.1067391634337939,0.014545307388668363,-5.99614123004304e-18,1000,0.06823683408299325,0.9999882999752524,1.0,0.21469317,-0.017158702,1.2050152899401472,4.02219907816653,-2.3868542,0.02400459294568463,2.4584827,1.0394296584462466,-7.0463960047828795,5.2075434,240.11892578800422,-0.14190711767862402
3578,0.35867724,0.8785894101081465,0.6220126580007829,-1.4828599400988014,0.0024733327,0.5299354086912924,1.5,0.08155512906088587,0.0099017676615845,1.5886925338403582e-17,1020,0.06913034219636069,0.99998513970811,1.0,0.21438503,-0.017171014,1.2003281958003436,4.973842829947044,-2.071641,0.023340496518988733,2.8888793,1.04998816051965,-5.625919598372281,5.179574,269.45290634423304,-0.11766333126566483
3533,0.3535675,0.9077258803733873,0.5266164489528362,-1.240840925882258,0.0024337717,0.5725113758285882,1.5,0.10995545829787479,0.010152727156341388,-8.044638955676197e-18,1040,0.06462776148544509,0.999987437404863,1.0,0.21423747,-0.013512805,1.405284056838374,4.8822236181386,-1.9600892,0.02917321932356919,2.6858263,1.0075390106857496,-5.335546178647285,5.165634,237.42812436931317,-0.15730652890927777
3753,0.35456684,0.9085909965517055,0.5746062574257085,-1.5159959165663317,0.0023097103,0.613499131233499,1.5,0.10820733592707424,0.009900959744605073,-1.1359596095285374e-17,1060,0.06418299981613299,0.9999867353545655,1.0,0.21345922,-0.012835323,1.084272457674348,6.252302823726712,-2.3094764,0.029124496879387125,3.1226459,1.117467586435144,-5.497384782531817,5.1627254,262.6270694413987,-0.08957575458869141
3877,0.35699883,0.9062731340995643,0.723001310912748,-1.2378957348093116,0.0020940022,0.6687016442103193,1.5,0.06923211940329281,0.006556170000298049,-6.781037199670804e-17,1080,0.062136112768294845,0.9999818260845034,1.0,0.20800322,-0.013390467,1.0602507717234004,7.868354327279913,-2.1568494,0.03890698864969774,2.832963,1.1067676424146695,-4.687970682341977,5.159405,319.68720487788624,0.011058513398690965
4032,0.35779476,0.9119043767032089,0.5976766609063009,-1.3692397917115962,0.0038420646,0.48036249607894055,1.5,0.1019905438882209,0.009189017767298645,1.409807015397024e-17,1100,0.06237402805471749,0.9999874875409683,1.0,0.21865207,-0.017216159,1.2225599214154317,6.606013663015886,-2.171001,0.031047705064572304,2.5721567,1.1062748934121145,-6.082280347940369,5.1709156,277.8700682860985,-0.14490283678100924
4719,0.35583162,0.9023984541508937,0.6886114146220621,-1.3218197946354682,0.0021733635,0.3842015283054049,1.5,0.09564394413149536,0.009599451105629117,0.0,1120,0.06112274781522489,0.99998864971426,1.0,0.22514252,-0.010589817,1.143304199040747,5.432067585205577,-2.157075,0.04082465582796313,2.5220647,1.2165363737702053,-4.8231992656315565,5.1790266,335.67755786721506,-0.11801801765300685
3662,0.3574812,0.931887795465529,0.6819680621076114,-1.505853878311817,0.0038393892,0.6621233965360716,1.5,0.09642397861808204,0.006626105905754401,0.0,1140,0.06334810849579767,0.9999844016001392,1.0,0.20382595,-0.017720629,1.0723880339016258,7.037829864152203,-2.1962574,0.03340227138672505,3.0144475,1.1018027319897472,-6.264185641335591,5.184526,299.6879654787348,-0.17806910676844723
5152,0.3608618,0.853614350385052,0.6981115014110001,-1.3794522044816864,0.0020031547,0.42246709458693243,1.5,0.12613441581802848,0.018723153438576574,1.654990844161724e-17,1160,0.060484400623091746,0.9999876108039276,1.0,0.23570418,-0.010088777,1.0668072189481006,5.440587268384787,-2.1557007,0.033988656530428915,2.6109476,1.2110329322845639,-5.963006428323421,5.1669393,340.5451803349784,-0.1150332305057075
4204,0.3638655,0.910324192351298,0.7071466132405054,-1.2486177589747047,0.0029296067,0.5825274046530171,1.5,0.078201112584212,0.007050725291116483,3.042285738268745e-17,1180,0.06609625446283639,0.9999855057353519,1.0,0.2201335,-0.014361365,1.1602940852087298,5.296644686527398,-2.244332,0.023737252015877862,2.73108,1.071505639066668,-6.973721920216819,5.184831,327.3451754668949,-0.0828026409282658
3856,0.36592665,0.9290226116356829,0.6670724236695109,-1.1169708967687118,0.0033190902,0.6174769125783519,1.5,0.09231272376873198,0.0065619546333104024,-1.4741550534441913e-17,1200,0.06404145390965676,0.9999832584027264,1.0,0.21972293,-0.015142755,0.9990000000000008,7.048626415749546,-2.2464075,0.03411378176503984,2.5603898,1.107457976360036,-7.044643287126183,5.2122474,291.1304681784636,-0.1007141490876687
3988,0.36033714,0.9030270486044075,0.6379841900338225,-1.4578534107595964,0.0024186794,0.5461547028112274,1.5,0.12074967396103285,0.011719307345648895,1.4253615561887667e-17,1220,0.06328132249651791,0.9999864973307168,1.0,0.2144496,-0.0137529895,1.0595780714971064,6.126962721225303,-2.410436,0.024380261417987832,3.1250691,1.1110177199709086,-7.0989665941315145,5.22145,286.8106518344597,-0.11517568343859853
3581,0.37026286,0.920489020190427,0.6936636714043858,-1.4760620718102215,0.0026365065,0.5116882435108331,1.5,0.08171174399613769,0.006520768927489189,1.587361599017258e-17,1240,0.0678262578888184,0.9999856673265225,1.0,0.21112788,-0.014964103,1.1383207488899547,5.9583358593945634,-2.2840667,0.024610347969424972,2.5367668,1.0768996628736809,-5.680863048533464,5.238969,293.4164598571498,-0.060690874894055516
4670,0.36691415,0.9200037167206807,0.7729027212201856,-1.6405712331373716,0.004231107,0.6227484288646988,1.5,0.07065893589987612,0.00567662818141711,-2.7387086174907502e-17,1260,0.06331620794789873,0.9999818342955377,1.0,0.21712708,-0.018791009,1.2745070439134911,5.941503720963331,-2.1006734,0.029829820699551236,2.8421547,1.1318532553275658,-6.821473146086758,5.2332144,367.112969832246,0.009356340659869459
4785,0.37351933,0.942268974645666,0.8005044153087862,-1.584750170412897,0.0024086414,0.822558057280876,1.5,0.07527986069487017,0.004353414870752826,4.7518009497018195e-17,1280,0.061881251298037246,0.9999747710238123,1.0,0.21732557,-0.012402793,1.0518016761262483,8.765527501123103,-2.643225,0.03398296296621297,2.6178205,1.2133128271499631,-4.70566250368062,5.2310553,379.22063674458315,0.012399710602461258
3916,0.3721212,0.9400926167095851,0.6858742067179482,-1.3404255437119195,0.0025434934,0.7145495477526956,1.5,0.12163737674679882,0.007551057654004738,7.257842040450462e-18,1300,0.06775543499378311,0.999983357465892,1.0,0.22225124,-0.014460358,1.060450299539362,3.0533136159616334,-2.17976,0.017563385662029127,2.6455011,1.1436373025827593,-11.903319432599163,5.219283,293.8512259657321,-0.13853221567223295
4266,0.3698034,0.9459099322281882,0.7628607601408408,-1.6069500566192347,0.0027148416,0.7693068559048892,1.5,0.09069892128314548,0.004928905492908744,2.6649516577969066e-17,1320,0.06829502475522038,0.9999806483384046,1.0,0.22443904,-0.014695689,1.161838144781458,7.264093307654201,-2.1456156,0.01926430960046505,2.5166745,1.186597289781869,-9.759750872997277,5.1865005,331.5587443741707,0.000974875733967805
4783,0.3733472,0.8796006651638227,0.736448765349015,-1.4516834870768094,0.0027399827,0.47975825794729965,1.5,0.11336967386942765,0.013649842610985398,-1.188446975973406e-17,1340,0.06650426327255099,0.9999850899768375,1.0,0.22071823,-0.014536177,1.1787850079919104,7.701744349668496,-2.376203,0.02323128732557114,2.644003,1.2352458186671933,-7.7069887543030715,5.1738863,358.39673834363964,-0.13154788443155688
4848,0.36983714,0.8821559645771165,0.7565458322572486,-1.630998684274688,0.005406586,0.19699462020561176,1.5,0.09457882011797271,0.011393286896110402,1.1725127652806934e-17,1360,0.06821732801459349,0.9999874257383109,1.0,0.2257713,-0.019932728,1.188222047742629,4.780814524480502,-2.4504926,0.01754199027851441,2.73451,1.2204964949171844,-7.580648378335563,5.1769996,366.4479610840464,0.0023613264165314
5264,0.37898746,0.9112713095695583,0.83139811476016,-1.6277532537669614,0.0019133101,0.46050521013458134,1.5,0.090722940554258,0.008080688905294328,-5.3992609100311564e-18,1380,0.0702375770848937,0.9999864640101599,1.0,0.22477181,-0.0108646,1.1813944744246432,6.511291362984038,-2.2638512,0.019624606665087453,2.7795374,1.2475714813598204,-5.98781966466456,5.166099,413.79235071883915,-0.0021053467354532488
5511,0.37931392,0.9063089342087318,0.8024252868106098,-1.444852730639619,0.0034644154,0.6768485309899349,1.5,0.11209254944117789,0.010502144378062659,1.547180698443332e-17,1400,0.07041138763591241,0.9999815381520324,1.0,0.2388367,-0.013633426,1.2257365032709808,4.56254785648097,-2.6816003,0.010198399474708839,3.0290792,1.2569042932793217,-8.967999116232926,5.153465,400.9239171386714,-0.10755108153058526
5208,0.3767941,0.9363437688011862,0.8121059714153553,-1.5123266477081836,0.003058178,0.38080738432564554,1.5,0.07951521893160902,0.005069968759477392,-1.0914634957912445e-17,1420,0.07066411177504188,0.999983882801039,1.0,0.22999826,-0.012753252,1.1460149596257854,8.035355827123487,-2.6558924,0.01756601626212104,2.8001592,1.2054541100215392,-9.582404163520279,5.1492214,407.6579350097485,0.004576641570059811
5219,0.3822662,0.879625190239087,0.8510207680198968,-1.6434689077063585,0.0032482422,0.64296236955174,1.5,0.08835083092641484,0.01065855494116003,4.356652144917265e-17,1440,0.07238292471570927,0.9999814456444446,1.0,0.22790459,-0.013157912,1.141470857086924,6.4983652135058705,-2.2840989,0.01460124439562681,2.7445102,1.3464684135108504,-10.771204788538878,5.1516304,417.49676653700783,0.010044017253781139
4099,0.37769517,0.899058144399637,0.6743361072860956,-1.2882878652431307,0.0023698627,0.43705340154834693,1.5,0.10786817371922419,0.011098661475158351,5.547052340649721e-17,1460,0.06803849201655941,0.9999846965870755,1.0,0.2142969,-0.012878963,1.2038435048311054,5.572841935199347,-3.1057506,0.02134578948669705,2.767699,1.162042491603155,-7.362438481593289,5.1440363,319.5917279633999,-0.07437844951459657
5555,0.37898955,0.9135180420356221,0.87181058662339,-1.3977645166773076,0.004935351,0.32490640310432717,1.5,0.08109304711590481,0.007716421738738318,1.0232838678813324e-17,1480,0.06850014688077644,0.9999854925041542,1.0,0.22890772,-0.01621904,1.0887914015381237,6.178805103117909,-2.5964098,0.014201009380720967,2.7623506,1.3432762597990613,-3.7742648249438244,5.132159,443.086314894522,0.013896663288242076
4131,0.37444606,0.9223178148969474,0.8274746810931598,-1.3722193957625544,0.0063703875,0.8502369610027078,2.25,0.09567614856254064,0.007580349630630642,0.0,1500,0.07080586454143656,0.9999750861708468,1.0,0.20089604,-0.019436656,1.1003365473727043,8.38879246583205,-2.4068565,0.014178190281208924,3.1202476,1.2943984571353064,-3.377999458101001,5.1314983,370.83462088913006,0.013370930550116357
4171,0.3843114,0.9259873511840614,0.827824174173471,-1.4564054738053398,0.0023674143,0.8431760701287728,2.25,0.0916682370828149,0.006799249054936378,1.3628247149558382e-17,1520,0.0742625930860487,0.9999766276504167,1.0,0.20060225,-0.014538702,1.396718385605682,8.778924399987122,-2.2550795,0.010766283046470771,3.1816897,1.245571812245025,-3.641898268457673,5.122362,372.8333707361561,0.014030943386873149
4830,0.3803997,0.9013754556675889,0.8463004579510934,-1.4654395347457845,0.0029474855,0.5713878429644309,2.25,0.11321127635754816,0.011257433984904454,-1.1768823780705593e-17,1540,0.07219826943910651,0.9999842946589805,1.0,0.21840405,-0.016566537,1.4154744319771184,4.7484362031066,-2.1615634,0.006266083773044212,2.5795383,1.3517458952844172,-9.222009770181591,5.1213217,397.3990814879131,-0.006732972910108792
4824,0.3880752,0.8743088825506655,0.7892184727608729,-1.5817214952809677,0.0023219774,0.2752850957820392,2.25,0.10572592616677752,0.013386102886103842,-1.1783461621228859e-17,1560,0.07064617748523004,0.9999868430125556,1.0,0.21115139,-0.0149397105,1.191506137888253,6.132763326871629,-2.547377,0.020268500770560794,2.8702004,1.2542979909222023,-8.171426562602297,5.129095,384.9606782832344,-0.09259865542155617
6617,0.3910297,0.9303913399291073,0.9427791586802765,-1.5297477848105285,0.0017288852,0.3609421637856469,2.25,0.07325459357030047,0.005141868000699966,3.0066792506094615e-17,1580,0.06904510631671858,0.999987964463676,1.0,0.2258952,-0.010256097,1.2336763056677214,9.252065752323015,-2.7273803,0.01803931592638747,2.8259401,1.274173251333641,-5.321280814342511,5.1316743,520.6158738385755,0.015492972864109037
4025,0.38366607,0.873411248417571,0.7737533281236428,-1.5519501202799575,0.0026325942,0.5460614216437567,2.25,0.10971485341718551,0.014374039361565182,0.0,1600,0.069473209597748,0.9999862598708263,1.0,0.19989705,-0.01469451,1.0833847511526264,6.362634559962432,-2.3767238,0.019757120902515767,3.0676153,1.2341055857432124,-7.932680750901611,5.1170187,341.8078565733969,-0.04493082231471486
8288,0.3794894,0.9124971434075553,0.9294929279625305,-1.6917285412568315,0.0014828322,0.6135890731322495,1.5,0.07542841618618297,0.006735794895227424,9.43046584623685e-18,1620,0.06479415636838953,0.9999804401028948,1.0,0.24748154,-0.009764453,1.0587170313159486,8.485675713700552,-2.6114843,0.01925632307444592,2.78841,1.3689267563732044,-12.037384579628316,5.1081614,588.6629557256426,0.00524201234116973
4660,0.38723186,0.9053433281076477,0.8386284737108453,-1.7398194832827245,0.0044019166,0.6631118211688186,1.5,0.10332102392576292,0.009951139339154319,-1.2198158553821462e-17,1640,0.06936619522140791,0.9999848680360702,1.0,0.20114386,-0.01871882,1.6387498990688683,8.033915214295112,-2.4664166,0.019780539663612293,2.8433802,1.2238168264531781,-8.37022131646016,5.0940614,392.0324510059039,-0.036924951729072585
4311,0.39582968,0.8963578510013092,0.8762822151873052,-1.5078336514076958,0.004861763,0.8082453832842857,1.5,0.10821180928302124,0.011232203278060938,6.5928344770132236e-18,1660,0.07383172013128295,0.9999783649415233,1.0,0.2049763,-0.0200505,1.1469534780045996,12.6080223393253,-2.4621382,0.008972071401829734,3.1871064,1.4277817489428184,-3.6759399823983214,5.073868,394.4641285573238,0.010092991498125122
3896,0.39258537,0.8717095230778097,0.7691276083710514,-1.4660977113993967,0.0045142346,0.6028846355516482,1.5,0.13308159741176448,0.01733617952150899,-2.9180399825876805e-17,1680,0.07106066250562248,0.9999855167721331,1.0,0.19891341,-0.018208664,1.084474120577876,8.287153634395274,-2.669229,0.0157273238597953,2.4861042,1.2933840782884078,-7.771079433469403,5.0568533,341.0240370826923,-0.10643604520070424
5144,0.38365772,0.9234315196896665,0.9318754485916775,-1.5650525071651333,0.0044056503,0.7810957722241234,1.5,0.09440711855275577,0.0074556088282397865,1.1050431349301714e-17,1700,0.06944135363418201,0.9999798869977614,1.0,0.21767479,-0.017458854,1.31438568385398,10.810481550084276,-2.8134544,0.014562493526672673,3.039911,1.4413998744098104,-4.053858264240575,5.042927,452.36851252940005,0.013917420856951171
4958,0.38814077,0.94178620329937,0.9304932493321045,-1.3607111787875676,0.005258583,0.8675340111989539,1.5,0.10124816690439617,0.005902905588478967,5.732494842759985e-18,1720,0.07035870878501689,0.9999759388384941,1.0,0.20396769,-0.024050858,1.1162568365193788,11.18148935798739,-2.542107,0.00689476591756754,3.1989584,1.3395382671976408,-3.032330827430654,5.0405064,447.8774693823789,0.010871095931555
5344,0.3926338,0.917686674295062,0.9785905270829426,-1.426518292796223,0.005189377,0.8323738280623425,1.5,0.10476193672160629,0.0090157592015662,0.0,1740,0.07280520163598098,0.9999723817742736,1.0,0.21924041,-0.01799408,1.1179976292413734,9.784918497566457,-2.4898286,0.006764741105731831,3.1972203,1.5042192341067107,-3.6972379820888848,5.0519433,474.62410754326186,0.014621568393523774
4926,0.3882512,0.9292119618216521,0.9742212253207083,-1.4987187101589206,0.0040348982,0.860850945585111,1.5,0.12447369291528136,0.008950883713142605,-2.3078935794075523e-17,1760,0.07426958367650298,0.9999763348298099,1.0,0.23270267,-0.017667506,1.230046148348673,6.103393015832233,-2.3551464,-0.00919012874154473,2.7083983,1.44426252522473,-14.459671920323828,5.0618076,458.83042241262285,0.00498054597386251
5437,0.3932161,0.905737270459186,0.9792103681273929,-1.6109506367405946,0.00417829,0.6319574921170055,1.5,0.12916799189269232,0.012387184819210148,-5.2274617308081676e-17,1780,0.07499468974079775,0.9999813948611853,1.0,0.24251057,-0.0155253345,1.3107791282142338,7.333473590186476,-2.4769046,-0.0111892830538225,2.852334,1.4916245791544935,-10.301192239851453,5.056508,491.2599108258731,0.004628009673457096
4539,0.39570484,0.9078965574712549,0.9273655366561477,-1.4860437991701572,0.004400187,0.7773912648836437,1.5,0.11792774597798474,0.010929137356978452,6.261667642741574e-18,1800,0.07779890424866095,0.9999813709768987,1.0,0.2206532,-0.020140832,1.1237019457642496,10.92813859174072,-2.5111754,-0.0017905194046749133,2.6905675,1.437977058052637,-3.7551577752047542,5.0425997,434.5897041534596,0.012997016855296906
5290,0.4010007,0.9390878983154399,1.0072030472231046,-1.5063052965116255,0.0051263184,0.8819095994934728,1.5,0.11201776696054286,0.007144055663658899,-2.686361949943668e-18,1820,0.07514908712981158,0.9999734567716588,1.0,0.234238,-0.01620328,1.2650660164938328,4.318688465771655,-2.732016,-0.016116577737393778,3.005558,1.462368734106494,-4.560691652699091,5.0338473,501.30473111482013,0.01604148307673347
4713,0.4092895,0.9162197271491416,0.9999604862889248,-1.8810874516515705,0.0058604283,0.8109669642372888,1.5,0.13210105108863948,0.01117557282803688,2.4121968538429032e-17,1840,0.08406155857642562,0.9999809750348043,1.0,0.23166208,-0.020512449,1.4874198195227282,4.835421668199971,-2.8671212,-0.013844584211336849,3.0236921,1.5983247720689295,-12.057438788108158,5.0307875,459.5302773423047,0.004432841387149346
4219,0.40044475,0.9000156305879652,0.9304193629874964,-1.58110337727824,0.008866017,0.7770312374187911,2.25,0.1377818624957552,0.013780633721773272,-1.3473197170137003e-17,1860,0.08134261214369572,0.9999816030716755,1.0,0.21941862,-0.035337936,1.548293105558665,8.670927337183782,-2.3425918,-0.01202242645879267,2.9415636,1.4890256725508793,-10.115525535586883,5.0392795,419.9351512373223,0.0038178789199278143
5122,0.40885046,0.9425454810560879,1.022855395142409,-1.623889001919426,0.0033039048,0.7504384995098075,2.25,0.13758483179983252,0.008109007116447174,4.439158052386413e-17,1880,0.08644608302148181,0.9999833318899586,1.0,0.23134756,-0.014102535,1.5863682694148389,10.9466164851739,-2.3251014,-0.026278309011968273,2.8823972,1.5011060802175349,-10.998572103686747,5.0476866,501.577381431511,0.005032592999456017
5086,0.41006434,0.9416233883992104,1.047087655750557,-1.6833411428674872,0.003959105,0.7776453701028294,2.25,0.130155115895656,0.007600169288769175,-5.588224425954386e-18,1900,0.08234901373929523,0.9999842312832657,1.0,0.2239242,-0.021116037,1.714435549421424,9.561562568419118,-2.6144657,-0.015409203547857396,2.969385,1.5974231423393088,-4.525049432651426,5.078202,511.1791074346771,0.015721964110733004
3837,0.42810848,0.7784216544880818,0.9508324711793862,-1.7801480513108976,0.0038639193,0.49578946916401534,2.25,0.160730884148671,0.03660454025663539,-7.407273763462082e-18,1920,0.08731736999708747,0.9999892607454147,1.0,0.20912004,-0.021486213,1.330559594221598,2.7228270526506932,-2.7781725,-0.014122257586150893,3.123121,1.4767797932811897,-7.77896535502804,5.078693,393.6628054147878,0.005570590270962066
3820,0.42329764,0.8626183694516103,0.9792454482802355,-1.628264144917697,0.0049123964,0.6020864602308558,2.25,0.16276050655757807,0.022415212287720854,0.0,1940,0.08713375266493231,0.9999895480823806,1.0,0.21457867,-0.024508562,1.5239196209241004,8.125228565150312,-2.3345287,-0.009852907499355225,2.9082751,1.5740337879910622,-6.2586504338455375,5.0747857,397.7360471351795,0.005109268828589149
5262,0.41716275,0.9354927045409992,1.039567935550724,-1.8687589827799127,0.0033241557,0.7552380977927382,2.25,0.12787798239699275,0.00825012836420234,-2.160525232261802e-17,1960,0.08119052738070726,0.9999833913356192,1.0,0.23538727,-0.01761961,1.450221831175043,11.899535258291664,-2.523512,-0.018385248003341983,3.2180636,1.560659146709477,-3.7127478999960966,5.0714474,519.7498453146684,0.015956911541860498
4561,0.42361465,0.9087672490330344,1.0362192057197734,-1.624221841925195,0.0033087279,0.7149506467187539,2.25,0.15550591442832398,0.014196337659205506,0.0,1980,0.08308071538487277,0.9999844872786364,1.0,0.21456121,-0.01805497,1.4462569092232413,6.773854431420345,-2.958398,0.000978591209110637,2.8144338,1.5917084225357498,-10.088390394847378,5.0791454,470.50200376583064,0.0032880058259744044
5167,0.4313039,0.8473510646104723,1.0405806466714036,-1.5190240000000288,0.0031788088,0.5561026055349956,2.25,0.1714288093975014,0.026325889615545016,0.0,2000,0.08199545433663287,0.9999863239645757,1.0,0.2348587,-0.016328517,1.251364208881489,6.0882434346446805,-2.3875668,-0.013947409255757761,2.9786372,1.6855465333310446,-8.229761290368446,5.055218,498.29428449559555,0.004405756832978516
